,pitch_change,rhythm_change,boundaries,n_M_resp,n_NM_resp
524,0.9285697937011719,3.0,0.0,2.0,1.0
525,1.8214302062988281,-3.0,0.0,1.0,1.0
526,-0.5,0.0,0.0,0.0,1.0
527,-3.950000762939453,6.0,0.0,1.0,0.0
528,2.1000022888183594,0.0,0.0,1.0,0.0
529,7.099998474121094,-5.0,0.0,0.0,2.0
530,1.1666641235351562,1.0,0.0,1.0,1.0
531,-7.916664123535156,-2.0,0.0,0.0,1.0
532,0.0,0.0,0.0,3.0,0.0
533,-7.049999237060547,1.0,0.0,1.0,1.0
534,-0.4500007629394531,-1.0,0.0,0.0,1.0
535,6.5,0.0,1.0,0.0,1.0
536,-1.75,0.0,0.0,0.0,1.0
537,8.900001525878906,1.0,0.0,0.0,2.0
538,-2.4000015258789062,1.0,0.0,0.0,1.0
539,-5.0,-2.0,0.0,3.0,3.0
540,-0.5999984741210938,1.0,0.0,0.0,1.0
541,5.76666259765625,1.0,0.0,0.0,1.0
542,2.8333358764648438,0.0,0.0,2.0,1.0
543,-5.5,-2.0,0.0,1.0,1.0
544,-0.5,0.0,0.0,1.0,0.0
545,-5.25,0.0,0.0,1.0,2.0
546,0.0,-4.0,0.0,2.0,0.0
547,7.583335876464844,3.0,0.0,1.0,1.0
