,pitch_change,rhythm_change,boundaries,n_M_resp,n_NM_resp
343,-7.5,0.0,0.0,1.0,1.0
344,11.5,0.0,0.0,0.0,0.0
345,-10.0,0.0,0.0,0.0,0.0
346,10.5,0.0,0.0,0.0,0.0
347,-10.5,0.0,0.0,1.0,1.0
348,5.166667938232422,1.0,1.0,0.0,0.0
349,8.333332061767578,-2.0,0.0,5.0,3.0
350,-7.333332061767578,2.0,0.0,0.0,1.0
351,6.333332061767578,-2.0,0.0,1.0,1.0
352,-3.3333358764648438,2.0,0.0,0.0,0.0
353,11.333335876464844,-2.0,0.0,0.0,0.0
354,-14.333332061767578,2.0,0.0,0.0,0.0
355,14.333332061767578,-2.0,0.0,1.0,1.0
356,-14.0,2.0,0.0,0.0,1.0
357,11.0,-2.0,0.0,1.0,0.0
358,-11.333332061767578,2.0,0.0,2.0,0.0
359,9.333332061767578,-2.0,0.0,0.0,0.0
360,-8.0,2.0,0.0,1.0,1.0
361,13.0,-2.0,0.0,0.0,0.0
362,-13.0,2.0,0.0,0.0,0.0
363,13.0,-2.0,0.0,0.0,1.0
364,-11.666664123535156,2.0,1.0,0.0,2.0
365,4.666664123535156,-2.0,0.0,2.0,0.0
366,-1.0,2.0,0.0,2.0,0.0
367,-2.0,-2.0,0.0,3.0,1.0
368,2.6666641235351562,2.0,0.0,0.0,0.0
369,7.333335876464844,-2.0,0.0,0.0,0.0
370,-7.333335876464844,2.0,0.0,0.0,1.0
371,5.333335876464844,-2.0,0.0,0.0,1.0
372,-7.5,1.0,0.0,2.0,0.0
373,6.5,-1.0,0.0,0.0,1.0
374,-16.0,1.0,0.0,0.0,2.0
375,12.5,0.0,0.0,0.0,2.0
376,-21.0,0.0,0.0,0.0,2.0
377,16.5,0.0,0.0,1.0,1.0
378,-8.5,0.0,0.0,3.0,0.0
379,8.5,0.0,0.0,0.0,1.0
380,0.0,0.0,0.0,0.0,1.0
381,0.25,0.0,0.0,0.0,1.0
382,3.75,0.0,0.0,0.0,0.0
383,0.25,0.0,0.0,0.0,1.0
384,2.5,0.0,0.0,0.0,1.0
385,-0.5,0.0,0.0,0.0,1.0
386,2.75,0.0,0.0,1.0,0.0
387,3.25,0.0,0.0,0.0,1.0
388,-2.1500015258789062,1.0,0.0,1.0,1.0
389,-0.34999847412109375,-1.0,0.0,1.0,2.0
390,-0.0500030517578125,1.0,0.0,0.0,3.0
391,-0.4499969482421875,-1.0,0.0,0.0,1.0
392,-3.950000762939453,1.0,0.0,0.0,0.0
393,-1.5499992370605469,-1.0,0.0,0.0,1.0
394,-6.049999237060547,1.0,0.0,0.0,1.0
395,-0.4500007629394531,-1.0,0.0,1.0,2.0
396,2.75,0.0,1.0,0.0,0.0
397,0.25,0.0,0.0,1.0,3.0
398,3.75,0.0,0.0,0.0,1.0
399,0.25,0.0,0.0,0.0,2.0
400,2.5,0.0,0.0,0.0,0.0
401,-0.5,0.0,0.0,0.0,1.0
402,2.75,0.0,0.0,0.0,1.0
403,3.25,0.0,0.0,0.0,1.0
404,-0.9499969482421875,1.0,0.0,0.0,0.0
405,-1.5500030517578125,-1.0,0.0,0.0,4.0
406,-3.8499984741210938,1.0,0.0,1.0,0.0
407,0.09999847412109375,-1.0,0.0,0.0,1.0
408,-6.099998474121094,1.0,0.0,0.0,0.0
409,-2.1500015258789062,-1.0,0.0,3.0,1.0
410,-3.8499984741210938,1.0,0.0,0.0,1.0
411,0.09999847412109375,-1.0,0.0,0.0,1.0
412,13.833335876464844,-1.0,1.0,0.0,0.0
413,5.666664123535156,-1.0,0.0,1.0,2.0
414,-3.6666641235351562,4.0,0.0,1.0,2.0
415,2.6666641235351562,-5.0,0.0,0.0,1.0
416,-6.0,2.0,0.0,2.0,1.0
417,5.0,-1.0,0.0,0.0,0.0
418,-1.0,2.0,0.0,0.0,1.0
419,2.0,-3.0,0.0,0.0,1.0
420,-4.666664123535156,2.0,0.0,1.0,1.0
421,5.666664123535156,-1.0,0.0,0.0,0.0
422,0.25,2.0,0.0,0.0,1.0
423,-1.25,-3.0,0.0,0.0,1.0
424,-6.0,2.0,0.0,0.0,0.0
425,5.0,-1.0,0.0,0.0,0.0
426,-1.0,2.0,0.0,0.0,1.0
427,2.0,-3.0,0.0,0.0,0.0
